org_id_a,org_id_b,name
GB-SC-SC039695,GB-COH-SC344093,IRVINE SPORTS CLUB
GB-SC-SC039699,GB-COH-SC345199,HIBERNIAN COMMUNITY FOUNDATION LIMITED
GB-SC-SC039700,GB-COH-02780643,YOUNG MINDS TRUST
GB-SC-SC039703,GB-COH-05738517,CHILD BRAIN INJURY TRUST
GB-SC-SC039704,GB-COH-03210199,MEDICINEMA
GB-SC-SC039714,GB-COH-02350846,THE MENTAL HEALTH FOUNDATION
GB-SC-SC039715,GB-COH-00324748,LEPRA
GB-SC-SC039719,GB-COH-04194208,NATIONAL ASSOCIATION FOR GALLERY EDUCATION
GB-SC-SC039730,GB-COH-01806414,CHARITY PROJECTS
GB-SC-SC039731,GB-COH-05048319,CANCER SUPPORT UK (CSUK)
GB-SC-SC039737,GB-COH-03963007,CITIZENS ONLINE
GB-SC-SC039748,GB-COH-SC345312,MAKING MELDRUM BETTER CHARITY
GB-SC-SC039755,GB-COH-04995013,ROYAL OSTEOPOROSIS SOCIETY
GB-SC-SC039757,GB-COH-03350311,TEENAGE CANCER TRUST
GB-SC-SC039769,GB-COH-SC339212,BIKEWORKS FIFE LTD
GB-SC-SC039771,GB-COH-SC344382,SKYE & LOCHALSH RIVERS TRUST
GB-SC-SC039772,GB-COH-02713536,THE ROYAL COLLECTION TRUST
GB-SC-SC039779,GB-COH-SC323623,PRAISE GATHERING
GB-SC-SC039780,GB-COH-SC344207,FIFE LAW CENTRE
GB-SC-SC039785,GB-COH-SC346468,LIFE BEGINS HELPING CHILDREN IN AFRICA LIMITED
GB-SC-SC039789,GB-COH-SC344339,FREE WHEEL NORTH
GB-SC-SC039790,GB-COH-03779123,THE MISCARRIAGE ASSOCIATION
GB-SC-SC039791,GB-COH-08133727,WOODCRAFT FOLK
GB-SC-SC039804,GB-COH-03068044,COELIAC UK
GB-SC-SC039806,GB-COH-04994772,EUROPEAN SQUIRREL INITIATIVE
GB-SC-SC039808,GB-COH-05368409,LIVING STREETS (THE PEDESTRIANS ASSOCIATION)
GB-SC-SC039812,GB-COH-SC347201,IN SPIRIT AND TRUTH MINISTRIES (LOVE CHURCH)
GB-SC-SC039820,GB-COH-SC344629,MORAR COMMUNITY TRUST
GB-SC-SC039822,GB-COH-SC290225,ALLSORTS CHILDCARE CENTRE LIMITED
GB-SC-SC039827,GB-COH-SC346075,THE YOUTH MUSIC THEATRE COMPANY SCOTLAND
GB-SC-SC039828,GB-COH-04416149,DOGS FOR GOOD
GB-SC-SC039845,GB-COH-02990385,THE ASSOCIATION FOR CHILD AND ADOLESCENT MENTAL HEALTH
GB-SC-SC039847,GB-COH-SC341055,EAST AND CENTRAL SUTHERLAND CITIZENS ADVICE BUREAU LTD
GB-SC-SC039848,GB-COH-06492606,PEOPLE'S HEALTH TRUST
GB-SC-SC039852,GB-COH-SC327308,SCOTTISH WOMEN'S CONVENTION
GB-SC-SC039853,GB-COH-SC343553,REGIONAL SCREEN SCOTLAND
GB-SC-SC039857,GB-COH-05273638,CLIC SARGENT CANCER CARE FOR CHILDREN
GB-SC-SC039863,GB-COH-04985332,BRITISH YOUTH MUSIC THEATRE
GB-SC-SC039864,GB-COH-02188452,INTERNATIONAL INSTITUTE FOR ENVIRONMENT AND DEVELOPMENT
GB-SC-SC039870,GB-COH-00412621,FIELD STUDIES COUNCIL
GB-SC-SC039880,GB-COH-SC348773,THE INTERNATIONAL UNION AGAINST TUBERCULOSIS AND LUNG DISEASE
GB-SC-SC039883,GB-COH-SC337384,SCOTTISH FAIR TRADE FORUM
GB-SC-SC039888,GB-COH-02729957,THE LUCY FAITHFULL FOUNDATION
GB-SC-SC039890,GB-COH-SC348189,TARA TRUST
GB-SC-SC039896,GB-COH-SC220297,WHEATLEY HOMES SOUTH LIMITED
GB-SC-SC039906,GB-COH-SC373695,SHINE YOUTH MUSIC THEATRE
GB-SC-SC039907,GB-COH-02400969,MACMILLAN CANCER SUPPORT
GB-SC-SC039913,GB-COH-00225717,THE FELLOWSHIP PROPERTY TRUST
GB-SC-SC039915,GB-COH-04577152,ACTACC
GB-SC-SC039921,GB-COH-SC346233,UP-2-US
GB-SC-SC039922,GB-COH-SC342235,DUNDEE UNITED COMMUNITY TRUST
GB-SC-SC039924,GB-COH-SC349223,THE GEORGE MACKAY BROWN FELLOWSHIP
GB-SC-SC039927,GB-COH-SC312477,DUNOON RADIO LTD
GB-SC-SC039940,GB-COH-SC349562,THE CRAWICK MULTIVERSE TRUST
GB-SC-SC039942,GB-COH-SC348982,HARBOUR COUNSELLING SERVICE LIMITED
GB-SC-SC039959,GB-COH-05941388,RED SQUIRREL SURVIVAL TRUST LIMITED
GB-SC-SC039986,GB-COH-01778149,THE TERRENCE HIGGINS TRUST
GB-SC-SC039990,GB-COH-00570175,THE ELECTRICAL SAFETY COUNCIL
GB-SC-SC039992,GB-COH-02346893,HEADWAY - THE BRAIN INJURY ASSOCIATION
GB-SC-SC039995,GB-COH-SC350008,LEARNING NETWORK WEST
GB-SC-SC040004,GB-COH-04132695,BUGLIFE - THE INVERTEBRATE CONSERVATION TRUST
GB-SC-SC040008,GB-COH-00654913,GRACE COMMUNION INTERNATIONAL
GB-SC-SC040009,GB-COH-02580377,WE ARE WITH YOU
GB-SC-SC040032,GB-COH-SC344238,MOFFAT TOWN HALL REDEVELOPMENT TRUST
GB-SC-SC040038,GB-COH-06800071,GET HOOKED ON FISHING
GB-SC-SC040048,GB-COH-SC342996,LAIDE JETTY USERS ASSOCIATION
GB-SC-SC040052,GB-COH-02940178,THE INTENSIVE CARE SOCIETY
GB-SC-SC040058,GB-COH-06593129,HAIG HOUSING TRUST
GB-SC-SC040060,GB-COH-07461063,FACULTY OF OCCUPATIONAL MEDICINE
GB-SC-SC040066,GB-COH-00930265,MARIAPOLIS LIMITED
GB-SC-SC040073,GB-COH-SC345684,MISSION RWANDA LIMITED
GB-SC-SC040094,GB-COH-04024938,CRISIS UK
GB-SC-SC040103,GB-COH-SC534566,THE ASSOCIATION FOR THE STUDY OF MEDICAL EDUCATION
GB-SC-SC040106,GB-COH-SC351910,SUSTAINING DUNBAR
GB-SC-SC040115,GB-COH-SC349847,THE SORTED PROJECT
GB-SC-SC040117,GB-COH-04120082,HOSPICES OF HOPE LIMITED
GB-SC-SC040118,GB-COH-04718891,ROCK UK ADVENTURE CENTRES LIMITED
GB-SC-SC040119,GB-COH-01372898,BARNABAS TRUST LIMITED
GB-SC-SC040123,GB-COH-02071638,JUVENILE DIABETES RESEARCH FOUNDATION LIMITED
GB-SC-SC040124,GB-COH-05039938,THE ASSOCIATION OF BRITISH MEMBERS OF THE SOVEREIGN MILITARY HOSPITALLER ORDER OF ST. JOHN OF JERUSALEM OF RHODES AND OF MALTA
GB-SC-SC040141,GB-COH-SC348181,MONI MALAWI
GB-SC-SC040148,GB-COH-04432622,ONESPIRIT INTERFAITH FOUNDATION
GB-SC-SC040151,GB-COH-SC352341,PLAN VIVO FOUNDATION
GB-SC-SC040154,GB-COH-00363197,BLUE CROSS
GB-SC-SC040160,GB-COH-SC330231,RICEFIELD ARTS AND CULTURAL CENTRE
GB-SC-SC040180,GB-COH-08828584,GARDENERS' ROYAL BENEVOLENT SOCIETY
GB-SC-SC040196,GB-COH-03880213,CYSTIC FIBROSIS TRUST
GB-SC-SC040201,GB-COH-SC353435,PUPPET STATE THEATRE COMPANY LTD
GB-SC-SC040208,GB-COH-SC352813,CREETOWN BUILDING PRESERVATION TRUST LIMITED
GB-SC-SC040223,GB-COH-SC353562,DEAF LINKS
GB-SC-SC040228,GB-COH-SC353757,HOMETOWN FOUNDATION
GB-SC-SC040231,GB-COH-02737421,WHALE AND DOLPHIN CONSERVATION
GB-SC-SC040235,GB-COH-SC344800,AFRESHE
GB-SC-SC040239,GB-COH-SC343487,LETHAM COMMUNITY SPORTS CLUB
GB-SC-SC040254,GB-COH-04542170,NPTC
GB-SC-SC040258,GB-COH-SC354167,APPLE TREE NURSERY LIMITED
GB-SC-SC040303,GB-COH-SC345046,KINGDOM GYMNASTICS TRUST
GB-SC-SC040311,GB-COH-SC344935,FORTH RIVERS TRUST
GB-SC-SC040341,GB-COH-06748835,THE OUTWARD BOUND TRUST
GB-SC-SC040342,GB-COH-SC362265,PULSE COMMUNITY RADIO LTD
GB-SC-SC040343,GB-COH-00570740,CHILD EVANGELISM FELLOWSHIP OF BRITAIN
GB-SC-SC040345,GB-COH-SC356241,THE DAVID WILLIAMSON RWANDA FOUNDATION
GB-SC-SC040348,GB-COH-SC346470,AN TALLA SOLAIS
GB-SC-SC040372,GB-COH-SC356015,THE ISLE OF KERRERA DEVELOPMENT TRUST
GB-SC-SC040374,GB-COH-SC356478,COMMUNITY TRANSPORT GLASGOW
GB-SC-SC040387,GB-COH-SC356549,PEOPLE'S POSTCODE TRUST
GB-SC-SC040441,GB-COH-SC354111,YOUTH ENGAGING SPORT
GB-SC-SC040452,GB-COH-02906840,ACTION FOR M.E.
GB-SC-SC040462,GB-COH-SC357434,MID YELL DEVELOPMENT COMPANY
GB-SC-SC040464,GB-COH-SC357649,THE SCOTTISH COMMUNITY SAFETY NETWORK
GB-SC-SC040471,GB-COH-SC352697,AULTBEA REGENERATION COMPANY
GB-SC-SC040472,GB-COH-SC357345,LARGS ST COLUMBA EXPERIENCE
GB-SC-SC040474,GB-COH-SC354119,AVIEMORE SPORTS CENTRE
GB-SC-SC040476,GB-COH-SC351157,TOLLCROSS COMMUNITY TRUST LTD
GB-SC-SC040486,GB-COH-01964878,HEARING DOGS FOR DEAF PEOPLE
GB-SC-SC040506,GB-COH-03031621,THE SPRINGBOARD CHARITY
GB-SC-SC040527,GB-COH-SC356338,ENJOY EAST LOTHIAN LIMITED
GB-SC-SC040538,GB-COH-SC355120,STRAMASH SOCIAL ENTERPRISE
GB-SC-SC040542,GB-COH-SC356918,BRIDGE OF ALLAN CIVIC TRUST
GB-SC-SC040550,GB-COH-03022470,HOPE UK
GB-SC-SC040551,GB-COH-SC359885,SOUTH WEST COMMUNITY TRANSPORT
GB-SC-SC040572,GB-COH-SC349696,"RHET DUMBARTON, LOMOND AND RENFREW"
GB-SC-SC040573,GB-COH-SC300597,LIFEMOSAIC
GB-SC-SC040578,GB-COH-02646487,THIRTYONE:EIGHT
GB-SC-SC040580,GB-COH-SC361033,THE WOOD FOUNDATION AFRICA
GB-SC-SC040584,GB-COH-SC360621,LANARK COMMUNITY DEVELOPMENT TRUST
GB-SC-SC040590,GB-COH-SC187424,ABOYNE HIGHLAND GAMES
GB-SC-SC040604,GB-COH-00757372,SAMARITANS
GB-SC-SC040607,GB-COH-04974832,ATAXIA UK
GB-SC-SC040610,GB-COH-03738616,NATIONAL DAY NURSERIES ASSOCIATION
GB-SC-SC040624,GB-COH-SC353054,ARCHAEOLOGY FOR COMMUNITIES IN THE HIGHLANDS
GB-SC-SC040633,GB-COH-SC361593,THE MARIE TRUST
GB-SC-SC040634,GB-COH-SC361941,IEF INTERNATIONAL
GB-SC-SC040647,GB-COH-SC362134,THE URBAN ROOTS INITIATIVE
GB-SC-SC040653,GB-COH-SC361381,THE KATIE MCKERRACHER TRUST
GB-SC-SC040666,GB-COH-SC360204,INSPIRALBA LTD
GB-SC-SC040673,GB-COH-08134602,DEEPER CHRISTIAN LIFE MINISTRY
GB-SC-SC040685,GB-COH-SC362396,SAINT BRIDE'S CHURCH (DUMFRIES) LIMITED
GB-SC-SC040688,GB-COH-SC379832,CAITHNESS MOTOCROSS CLUB LTD
GB-SC-SC040697,GB-COH-01963975,AAGBI FOUNDATION
GB-SC-SC040713,GB-COH-05834708,SHOW RACISM THE RED CARD
GB-SC-SC040714,GB-COH-SC349707,NEW LANARK HOMES LIMITED
GB-SC-SC040717,GB-COH-02252337,RONALD MCDONALD HOUSE CHARITIES (UK)
GB-SC-SC040724,GB-COH-01014700,THE SEALED KNOT
GB-SC-SC040734,GB-COH-SC350685,GREENWORKS (SCOTLAND) LIMITED
GB-SC-SC040736,GB-COH-SC352885,RED EARTH CHILDREN (AFRICA) LTD
GB-SC-SC040741,GB-COH-SC363481,YOUTH VISION
GB-SC-SC040746,GB-COH-SC363574,JAIRAH FUNDS
GB-SC-SC040748,GB-COH-04747666,AID TO THE CHURCH IN NEED (UNITED KINGDOM)
GB-SC-SC040749,GB-COH-SC363808,HARVEST BIBLE CHAPEL GLASGOW
GB-SC-SC040765,GB-COH-SC360882,HORSEBACK UK
GB-SC-SC040766,GB-COH-SC325053,CONTIN COMMUNITY TRUST
GB-SC-SC040779,GB-COH-02752456,THE NATIONAL DEAF CHILDREN'S SOCIETY
GB-SC-SC040796,GB-COH-03037504,BORDER COLLIE RESCUE
GB-SC-SC040805,GB-COH-SC282180,PORTGORDON COMMUNITY TRUST LIMITED
GB-SC-SC040810,GB-COH-03166627,FAMILY FUND TRUST
GB-SC-SC040818,GB-COH-SC364695,WOODFARM EDUCATIONAL TRUST
GB-SC-SC040823,GB-COH-SC349247,SCOTTISH WRITERS CENTRE
GB-SC-SC040828,GB-COH-SC364744,LESMAHAGOW DEVELOPMENT TRUST
GB-SC-SC040839,GB-COH-SC353967,GAIA EDUCATION
GB-SC-SC040864,GB-COH-SC365591,KIRAN'S TRUST
GB-SC-SC040868,GB-COH-SC349951,FETLAR DEVELOPMENTS LIMITED
GB-SC-SC040870,GB-COH-SC312442,THE INSTITUTE FOR STATECRAFT
GB-SC-SC040871,GB-COH-SC358540,SIKHS IN SCOTLAND
GB-SC-SC040877,GB-COH-SC359717,ABRDN FINANCIAL FAIRNESS TRUST
GB-SC-SC040878,GB-COH-SC365557,BLISS SCOTLAND (CHARITY) LIMITED
GB-SC-SC040898,GB-COH-SC366046,LOCHABER SPORTS ASSOCIATION
GB-SC-SC040905,GB-COH-02436777,AUTISM INITIATIVES (UK)
GB-SC-SC040912,GB-COH-SC308631,THE SCOTTISH JU JITSU ASSOCIATION LIMITED
GB-SC-SC040913,GB-COH-SC366261,THE KINROSS COMMUNITY COUNCIL NEWSLETTER LIMITED
GB-SC-SC040914,GB-COH-03409832,BOWEL CANCER UK
GB-SC-SC040917,GB-COH-SC366401,NITH VALLEY LEAF TRUST
GB-SC-SC040922,GB-COH-SC356709,THE HOWAT FOUNDATION LIMITED
GB-SC-SC040944,GB-COH-03305658,PROSPECTS FOR PEOPLE WITH LEARNING DISABILITIES
GB-SC-SC040949,GB-COH-SC362320,THE BONAR TRUST
GB-SC-SC040956,GB-COH-SC361990,CHRISTIAN COMMUNITY ACTION SUPPORT TEAM HIGHLAND
GB-SC-SC040969,GB-COH-SC358212,GIRVAN COMMUNITY GARDEN
GB-SC-SC040977,GB-COH-SC366387,ARISAIG COMMUNITY TRUST
GB-SC-SC040984,GB-COH-SC344711,BARROWLAND BALLET
GB-SC-SC040987,GB-COH-00515297,ELIZABETH FINN CARE
GB-SC-SC040988,GB-COH-02564320,OPERATION MOBILISATION
GB-SC-SC041003,GB-COH-SC359553,TROSSACHS AREA COMMUNITY TRANSPORT
GB-SC-SC041022,GB-COH-04172880,MIGRANT HELPLINE
GB-SC-SC041036,GB-COH-06895421,READ FOR GOOD
GB-SC-SC041043,GB-COH-SC364677,NUTRITION AND DIET RESOURCES UK
GB-SC-SC041055,GB-COH-03688825,TWINS TRUST LTD
GB-SC-SC041070,GB-COH-SC271985,PITLOCHRY HIGHLAND GAMES
GB-SC-SC041072,GB-COH-SC353570,WATER WITNESS INTERNATIONAL
GB-SC-SC041079,GB-COH-00550457,ROYAL MENCAP SOCIETY
GB-SC-SC041092,GB-COH-SC277276,HORSHADER COMMUNITY DEVELOPMENT
GB-SC-SC041112,GB-COH-02751549,HOSPICE UK
GB-SC-SC041113,GB-COH-SC369596,TOWNHEAD VILLAGE HALL
GB-SC-SC041115,GB-COH-SC369641,PATONS & BALDWINS RECREATION AND WELFARE TRUST
GB-SC-SC041119,GB-COH-SC369642,SHIELDHILL YOUTH/COMMUNITY HALL PROJECT
GB-SC-SC041121,GB-COH-SC369633,THE SCOTTISH PROFESSIONAL FOOTBALL LEAGUE TRUST
GB-SC-SC041122,GB-COH-SC368059,WHITBURN AND DISTRICT COMMUNITY DEVELOPMENT TRUST
GB-SC-SC041132,GB-COH-SC318316,THE FOUNDATION FOR POSITIVE MENTAL HEALTH
GB-SC-SC041140,GB-COH-03329289,WINSTON'S WISH
GB-SC-SC041145,GB-COH-SC365873,COWLAIRS DEVELOPMENT TRUST
GB-SC-SC041149,GB-COH-SC352814,CAMUSCROSS & DUISDALE INITIATIVE
GB-SC-SC041152,GB-COH-03628271,LEAP CONFRONTING CONFLICT
GB-SC-SC041153,GB-COH-SC370211,MEDICS AGAINST VIOLENCE
GB-SC-SC041156,GB-COH-00490500,VERSUS ARTHRITIS
GB-SC-SC041166,GB-COH-03556983,COMMON PURPOSE UK
GB-SC-SC041179,GB-COH-SC370757,CRAIGENTINNY TELFERTON ALLOTMENTS
GB-SC-SC041185,GB-COH-SC356421,PATIENTS' ADVOCACY SERVICE
GB-SC-SC041191,GB-COH-00518344,ROYAL COLLEGE OF SPEECH AND LANGUAGE THERAPISTS
GB-SC-SC041196,GB-COH-SC358574,PACHAMAMA PRODUCTIONS
GB-SC-SC041199,GB-COH-02920581,THE PSP ASSOCIATION
GB-SC-SC041204,GB-COH-00579460,THE EVANGELICAL LUTHERAN CHURCH OF ENGLAND TRUST LIMITED
GB-SC-SC041217,GB-COH-SC362457,ARTICULATION ARTS LIMITED
GB-SC-SC041228,GB-COH-SC356419,ULLAPOOL COMMUNITY TRUST LIMITED
GB-SC-SC041230,GB-COH-SC363673,WILDLIFE FOR DEVELOPMENT
GB-SC-SC041233,GB-COH-SC319675,BEINN THARSUINN WINDFARM COMMUNITY LIMITED
GB-SC-SC041236,GB-COH-07111375,JO'S CERVICAL CANCER TRUST
GB-SC-SC041238,GB-COH-SC372026,THE BILL MCLAREN FOUNDATION
GB-SC-SC041242,GB-COH-00089953,SEVENTH-DAY ADVENTIST ASSOCIATION LIMITED
GB-SC-SC041254,GB-COH-SC367290,PARROT TRUST SCOTLAND
GB-SC-SC041260,GB-COH-02838296,GLOBAL ACTION PLAN
GB-SC-SC041269,GB-COH-SC371722,RIVER YTHAN TRUST
GB-SC-SC041275,GB-COH-SC370513,ACTIVE COMMUNITIES (SCOTLAND) LIMITED
GB-SC-SC041279,GB-COH-SC354855,PARK ECOVILLAGE TRUST
GB-SC-SC041285,GB-COH-04839046,VINEYARD CHURCHES UK AND IRELAND
GB-SC-SC041294,GB-COH-SC372845,EL-AMIN KIBERA DEVELOPMENT ASSOCIATION
GB-SC-SC041299,GB-COH-SC158471,ONEKIND CHARITY
GB-SC-SC041312,GB-COH-SC372684,THE SPORTING CHANCE FOUNDATION
GB-SC-SC041321,GB-COH-SC369912,WHITEKIRK COMMUNITY COMPANY
GB-SC-SC041328,GB-COH-SC374587,ST ABBS MARINE STATION
GB-SC-SC041329,GB-COH-06786752,LIFE 2009
GB-SC-SC041336,GB-COH-SC374564,SEVEN DOORS
GB-SC-SC041341,GB-COH-SC384553,FATHERS NETWORK SCOTLAND
GB-SC-SC041348,GB-COH-SC374879,HENRY DUNCAN FOUNDATION
GB-SC-SC041352,GB-COH-SC372729,GLENCRAFT (ABERDEEN) LIMITED
GB-SC-SC041360,GB-COH-SC330264,THE EMBO TRUST (URRAS EURABOIL)
GB-SC-SC041363,GB-COH-SC367289,NORTH BERWICK HIGHLAND GAMES
GB-SC-SC041370,GB-COH-SC375263,THE DOVECOT FOUNDATION
GB-SC-SC041380,GB-COH-SC365682,THE KING'S COMMUNITY FOUNDATION
GB-SC-SC041382,GB-COH-SC363695,PETER PAN MOAT BRAE TRUST
GB-SC-SC041384,GB-COH-SC337396,GERMAN SHEPHERD RESCUE SCOTLAND LIMITED
GB-SC-SC041393,GB-COH-SC375655,SCOTTISH NETWORK CHURCHES
GB-SC-SC041397,GB-COH-04754829,SURVIVORS OF BEREAVEMENT BY SUICIDE
GB-SC-SC041398,GB-COH-07075425,GIVEALL2CHARITY
GB-SC-SC041412,GB-COH-SC371318,GREENER KIRKCALDY LTD
GB-SC-SC041414,GB-COH-SC365515,BUTE COMMUNITY LAND COMPANY
GB-SC-SC041416,GB-COH-SC376977,IT'S GOOD 2 GIVE!
GB-SC-SC041420,GB-COH-SC372020,SIMPLY PLAY
GB-SC-SC041421,GB-COH-SC376887,BAUER RADIO'S CASH FOR KIDS CHARITIES (SCOTLAND)
GB-SC-SC041430,GB-COH-SC376976,TAKE ONE ACTION FILM FESTIVALS
GB-SC-SC041433,GB-COH-SC374630,NILUPUL FOUNDATION
GB-SC-SC041444,GB-COH-SC562851,DUNFERMLINE ISLAMIC CENTRE LIMITED
GB-SC-SC041446,GB-COH-SC350217,"SCOTTISH COUNCILS OF JUSTICE, PEACE AND COMMUNITY INTEGRATION"
GB-SC-SC041451,GB-COH-SC377753,SIR THOMAS LIPTON FOUNDATION
GB-SC-SC041459,GB-COH-SC377230,VOLUNTEERING HEBRIDES
GB-SC-SC041461,GB-COH-SC376707,LISMORE COMMUNITY TRUST
GB-SC-SC041475,GB-COH-04359098,GLOBAL CHARITIES
GB-SC-SC041481,GB-COH-02761858,RESULTS EDUCATION
GB-SC-SC041484,GB-COH-SC377640,THE BROOMHILL NURSERY CHARITY LIMITED
GB-SC-SC041488,GB-COH-05510132,MOTO FOUNDATION
GB-SC-SC041516,GB-COH-SC181648,TRANSFORM SCOTLAND
GB-SC-SC041537,GB-COH-SC378595,THE EILEEN MCCALLUM TRUST
GB-SC-SC041558,GB-COH-SC316500,ADONAI BIBLE CHURCH
GB-SC-SC041565,GB-COH-SC312742,DCDT ENTERPRISE COMPANY
GB-SC-SC041567,GB-COH-SC380195,SCOTLAND LOVES ANIMATION
GB-SC-SC041573,GB-COH-SC366381,MINDFULNESS SCOTLAND
GB-SC-SC041584,GB-COH-05051506,WILD FISH CONSERVATION
GB-SC-SC041592,GB-COH-02370573,THE NATIONAL CHILDBIRTH TRUST
GB-SC-SC041605,GB-COH-SC331481,LOVE INVERNESS
GB-SC-SC041611,GB-COH-SC380533,CREATE ABERDEEN
GB-SC-SC041613,GB-COH-SC380516,SOLAS (CENTRE FOR PUBLIC CHRISTIANITY)
GB-SC-SC041614,GB-COH-SC372685,AIGAS COMMUNITY FOREST
GB-SC-SC041623,GB-COH-01452482,REACH VOLUNTEERING
GB-SC-SC041634,GB-COH-07012574,COOLAM
GB-SC-SC041638,GB-COH-SC377633,CONNECT MUSIC COMPLEX
GB-SC-SC041642,GB-COH-SC380888,CHECKIN WORKS
GB-SC-SC041645,GB-COH-SC380602,THE STEVEN CAMPBELL TRUST
GB-SC-SC041666,GB-COH-04325234,CANCER RESEARCH UK
GB-SC-SC041670,GB-COH-SC382485,PEACESEEKERS
GB-SC-SC041673,GB-COH-00355737,NATIONAL SPIRITUAL ASSEMBLY OF THE BAHA'IS OF THE UNITED KINGDOM
GB-SC-SC041674,GB-COH-SC368576,GRASSMARKET COMMUNITY PROJECT
GB-SC-SC041695,GB-COH-05908919,PERMACULTURE ASSOCIATION (BRITAIN)
GB-SC-SC041697,GB-COH-06003527,WILDERNESS FOUNDATION UK
GB-SC-SC041709,GB-COH-SC383175,NORTH UIST DEVELOPMENT COMPANY
GB-SC-SC041711,GB-COH-SC383413,FRIENDS OF NEVIS
GB-SC-SC041717,GB-COH-SC383368,EAST NEUK CENTRE TRUST
GB-SC-SC041720,GB-COH-01254746,INTERNATIONAL MISSION TO JEWISH PEOPLE
GB-SC-SC041733,GB-COH-SC193439,UIG COMMUNITY TRUST
GB-SC-SC041744,GB-COH-07063537,THE PHOTOGRAPHIC ANGLE
GB-SC-SC041763,GB-COH-06052737,MEGAN BAKER HOUSE LTD
GB-SC-SC041764,GB-COH-SC380002,NORTH EAST ARTS TOURING LIMITED
GB-SC-SC041769,GB-COH-SC384596,OMBETJA YEHINGA ORGANISATION (SCOTLAND)
GB-SC-SC041778,GB-COH-SC375613,BLUE SKY AUTISM PROJECT
GB-SC-SC041781,GB-COH-SC385178,WOMEN'S AID SOUTH LANARKSHIRE AND EAST RENFREWSHIRE
GB-SC-SC041791,GB-COH-SC384619,THE FALKIRK FOOTBALL COMMUNITY FOUNDATION
GB-SC-SC041793,GB-COH-00576970,NUFFIELD HEALTH
GB-SC-SC041794,GB-COH-SC334701,THE CARRICK CENTRE
GB-SC-SC041796,GB-COH-SC374831,THE JAMES HUTTON INSTITUTE
GB-SC-SC041797,GB-COH-SC380868,NICOLA MURRAY FOUNDATION
GB-SC-SC041807,GB-COH-SC380170,LOANS COMMUNITY CENTRE LTD
GB-SC-SC041812,GB-COH-06576101,SOLOMON ACADEMIC TRUST
GB-SC-SC041816,GB-COH-SC377787,ALL TOGETHER EDINBURGH
GB-SC-SC041845,GB-COH-SC384396,SCOTLAND'S CHARITY AIR AMBULANCE
GB-SC-SC041854,GB-COH-04382714,THE FROGLIFE TRUST
GB-SC-SC041857,GB-COH-SC387207,WORK PLACE CHAPLAINCY SCOTLAND
GB-SC-SC041863,GB-COH-SC382630,CUNNINGHAME FURNITURE RECYCLING COMPANY
GB-SC-SC041864,GB-COH-SC385572,COMMUNITY LAND SCOTLAND
GB-SC-SC041887,GB-COH-SC387850,SAILORS' SOCIETY SCOTLAND
GB-SC-SC041892,GB-COH-06589157,SYLVA FOUNDATION
GB-SC-SC041898,GB-COH-06047294,THE ROYAL NAVY AND ROYAL MARINES CHARITY
GB-SC-SC041916,GB-COH-05739137,DIANA AWARD
GB-SC-SC041920,GB-COH-SC347176,THE WEST HARRIS TRUST
GB-SC-SC041924,GB-COH-SC380009,WASP COMMUNITY CLUB
GB-SC-SC041931,GB-COH-SC366214,GNH
GB-SC-SC041941,GB-COH-04828558,MICROLOAN FOUNDATION
GB-SC-SC041942,GB-COH-SC389516,EAST DUNBARTONSHIRE LEISURE AND CULTURE TRUST
GB-SC-SC041945,GB-COH-03333780,THE INSTITUTE OF HISTORIC BUILDING CONSERVATION
GB-SC-SC041952,GB-COH-SC398913,THE WELCOMING ASSOCIATION
GB-SC-SC041956,GB-COH-07286399,THE CIVIL SERVICE BENEVOLENT FUND
GB-SC-SC041966,GB-COH-SC386232,THE CRUDEN TRUST
GB-SC-SC041968,GB-COH-SC352542,FRASERBURGH DEVELOPMENT TRUST LIMITED
GB-SC-SC041970,GB-COH-SC389599,OASIS CHURCH OF THE NATIONS
GB-SC-SC041976,GB-COH-02713841,REALL LIMITED
GB-SC-SC041979,GB-COH-SC370035,ORKNEY YOUTH CAFE
GB-SC-SC041981,GB-COH-07275694,MOVEMBER EUROPE
GB-SC-SC041983,GB-COH-SC380398,ROSNEATH PENINSULA WEST COMMUNITY DEVELOPMENT TRUST
GB-SC-SC041984,GB-COH-SC390373,ABERDEEN STREET PASTORS
GB-SC-SC041990,GB-COH-07451571,MULTIPLE SCLEROSIS SOCIETY
GB-SC-SC042000,GB-COH-SC358414,IN CONTROL SCOTLAND
GB-SC-SC042009,GB-COH-SC390856,GLENTROOL & BARGRENNAN COMMUNITY TRUST
GB-SC-SC042012,GB-COH-SC390721,GOVAN COMMUNITY PROJECT
GB-SC-SC042015,GB-COH-02177039,THE MACULAR DISEASE SOCIETY
GB-SC-SC042018,GB-COH-SC349971,SOUTH KINTYRE DEVELOPMENT TRUST
GB-SC-SC042020,GB-COH-02365572,ISLAMIC RELIEF WORLDWIDE
GB-SC-SC042025,GB-COH-SC332678,EVANTON WOOD COMMUNITY COMPANY
GB-SC-SC042041,GB-COH-SC390855,ROAR-CONNECTIONS FOR LIFE LTD
GB-SC-SC042061,GB-COH-SC392237,FUNDING NEURO
GB-SC-SC042070,GB-COH-SC289379,TOLSTA COMMUNITY DEVELOPMENT LIMITED
GB-SC-SC042073,GB-COH-SC356651,MOVING ON AYRSHIRE
