org_id_a,org_id_b,org_name,relationship,source
GB-NIC-101109,GB-COH-NI620647,ARMAGH PIPERS CLUB,sameas,"Company Numbers for Charities"
GB-NIC-101111,GB-COH-NI019008,ARDBARRON TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101118,GB-COH-NI062968,INCREDABLE,sameas,"Company Numbers for Charities"
GB-NIC-101123,GB-COH-NI018768,STRABANE ENTERPRISE AGENCY,sameas,"Company Numbers for Charities"
GB-NIC-101125,GB-COH-NI059280,GEMS NORTHERN IRELAND LTD,sameas,"Company Numbers for Charities"
GB-NIC-101130,GB-COH-NI605223,CHEERS YOUTH CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101131,GB-COH-NI604118,COA COMMUNITY GROUP,sameas,"Company Numbers for Charities"
GB-NIC-101136,GB-COH-NI051016,GLENARM BUILDINGS PRESERVATION TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101143,GB-COH-NI605815,DSG2010,sameas,"Company Numbers for Charities"
GB-NIC-101148,GB-COH-NI033998,CHILDREN'S LAW CENTRE (NORTHERN IRELAND),sameas,"Company Numbers for Charities"
GB-NIC-101166,GB-COH-NI054298,MILFORD BUILDINGS PRESERVATION TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101175,GB-COH-NI635028,REACHING AND TEACHING MINISTRIES,sameas,"Company Numbers for Charities"
GB-NIC-101176,GB-COH-NI043041,EMPLOYERS FOR CHILDCARE,sameas,"Company Numbers for Charities"
GB-NIC-101183,GB-COH-NI609070,NI SPEAKS OUT,sameas,"Company Numbers for Charities"
GB-NIC-101185,GB-COH-NI025202,COLERAINE AND DISTRICT SOCIETY OF MODEL ENGINEERS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101194,GB-COH-NI050423,CLEENISH COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101196,GB-COH-NI610839,ANNSBOROUGH COMMUNITY FORUM,sameas,"Company Numbers for Charities"
GB-NIC-101202,GB-COH-NI066869,FIRST STEPS WOMEN'S CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101207,GB-COH-NI032719,BELFAST PRINT WORKSHOP,sameas,"Company Numbers for Charities"
GB-NIC-101211,GB-COH-NI026172,ANTRIM ENTERPRISE AGENCY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101219,GB-COH-NI030352,PRIME CUT PRODUCTIONS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101247,GB-COH-NI022926,DERRY WELL WOMEN LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101249,GB-COH-NI027175,SPRINGBOARD OPPORTUNITIES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101254,GB-COH-NI031907,CALEDON REGENERATION PARTNERSHIP LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101257,GB-COH-NI017966,NORTH DOWN DEVELOPMENT ORGANISATION LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101259,GB-COH-NI040557,ANTRIM & NEWTOWNABBEY SENIORS' FORUM,sameas,"Company Numbers for Charities"
GB-NIC-101261,GB-COH-NI029316,YOUTH WITH A MISSION (NORTHERN IRELAND) LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101266,GB-COH-NI621611,JOHN BROWN UNIVERSITY NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101270,GB-COH-NI047312,DROMBOUGHIL COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101275,GB-COH-NI044255,STICKY FINGERS ARTS,sameas,"Company Numbers for Charities"
GB-NIC-101279,GB-COH-NI072616,STARS AUTISM PROJECT,sameas,"Company Numbers for Charities"
GB-NIC-101288,GB-COH-NI689626,EQUINE WELFARE NETWORK LTD,sameas,"Company Numbers for Charities"
GB-NIC-101293,GB-COH-NI043675,NORTHERN VISIONS MEDIA TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101307,GB-COH-NI049781,CANCER FOCUS NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101309,GB-COH-NI602399,VOLUNTEER NOW,sameas,"Company Numbers for Charities"
GB-NIC-101312,GB-COH-NI028077,PHENNICK COVE DEVELOPMENTS,sameas,"Company Numbers for Charities"
GB-NIC-101313,GB-COH-NI038400,DONIBRISTLE TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101315,GB-COH-NI602796,CAIRDE SCREEN,sameas,"Company Numbers for Charities"
GB-NIC-101329,GB-COH-NI052010,FAMILY SPECTRUM LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101339,GB-COH-NI605128,THE NORTHERN IRELAND SCIENCE PARK TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101345,GB-COH-NI616925,FRIENDS OF THE CANCER CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101347,GB-COH-NI604474,BELFAST ACTIVITY CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101349,GB-COH-NI054874,BUSH FIRE MINISTRIES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101358,GB-COH-NI027554,BALLYMOTE COMMUNITY PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101360,GB-COH-NI033172,CONNECT MINISTRIES,sameas,"Company Numbers for Charities"
GB-NIC-101370,GB-COH-NI610695,GROVEHILL ANIMAL TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101374,GB-COH-NI037395,NEWBUILDINGS COMMUNITY AND ENVIRONMENTAL ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101396,GB-COH-NI001319,BRYSON CHARITABLE GROUP,sameas,"Company Numbers for Charities"
GB-NIC-101411,GB-COH-NI032914,CHILDREN IN NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101412,GB-COH-NI054061,CHILDREN IN CROSSFIRE,sameas,"Company Numbers for Charities"
GB-NIC-101416,GB-COH-NI022304,MALLUSK ENTERPRISE PARK LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101423,GB-COH-NI047208,NEST GROUP COUNSELLING (IRELAND) LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101425,GB-COH-NI033560,COMMUNITY ADVICE ARDS AND NORTH DOWN LTD,sameas,"Company Numbers for Charities"
GB-NIC-101428,GB-COH-NI017958,COMMUNITY PLACES (NI),sameas,"Company Numbers for Charities"
GB-NIC-101433,GB-COH-NI029812,MOURNE STIMULUS LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101440,GB-COH-NI604374,ANGELLO DEVELOPMENT FOUNDATION,sameas,"Company Numbers for Charities"
GB-NIC-101450,GB-COH-NI053755,NEW WINE IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101454,GB-COH-NI608408,MAGHERALIN PARISH CARING ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101457,GB-COH-NI608257,CORKLEY DEVELOPMENT ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101460,GB-COH-NI611583,BALLYBEEN IMPROVEMENT GROUP,sameas,"Company Numbers for Charities"
GB-NIC-101463,GB-COH-NI025853,FOOD AND DRINK SECTOR SKILLS,sameas,"Company Numbers for Charities"
GB-NIC-101466,GB-COH-NI036069,OMAGH COMMUNITY HOUSE,sameas,"Company Numbers for Charities"
GB-NIC-101469,GB-COH-NI067770,WATERSIDE NEIGHBOURHOOD PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-NIC-101476,GB-COH-NI618382,CHRISTIAN FELLOWSHIP CHURCH,sameas,"Company Numbers for Charities"
GB-NIC-101477,GB-COH-NI622030,GLENTORAN SOCIAL PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-NIC-101482,GB-COH-NI026500,VERBAL ARTS CENTRE (NORTHERN IRELAND) LIMITED THE,sameas,"Company Numbers for Charities"
GB-NIC-101484,GB-COH-NI027831,RODEN STREET COMMUNITY DEVELOPMENT GROUP,sameas,"Company Numbers for Charities"
GB-NIC-101492,GB-COH-NI637740,SHOPMOBILITY MID ULSTER,sameas,"Company Numbers for Charities"
GB-NIC-101493,GB-COH-NI041704,FALLS COMMUNITY COUNCIL LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101497,GB-COH-NI612156,MAGHERY DISTRICT HALL COMMITTEE,sameas,"Company Numbers for Charities"
GB-NIC-101504,GB-COH-NI033956,AN DROICHEAD LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101506,GB-COH-NI603341,BELFAST SOUTH NETWORK COMPANY,sameas,"Company Numbers for Charities"
GB-NIC-101510,GB-COH-NI035582,ULSTER ARCHITECTURAL HERITAGE SOCIETY,sameas,"Company Numbers for Charities"
GB-NIC-101519,GB-COH-NI059206,TINY TOTS CROSS COMMUNITY PLAYGROUP,sameas,"Company Numbers for Charities"
GB-NIC-101529,GB-COH-NI059695,GLOIR,sameas,"Company Numbers for Charities"
GB-NIC-101536,GB-COH-NI604963,CARRICKFERGUS VINEYARD CHURCH,sameas,"Company Numbers for Charities"
GB-NIC-101549,GB-COH-NI044974,WEST BANN DEVELOPMENT,sameas,"Company Numbers for Charities"
GB-NIC-101557,GB-COH-NI607881,PRISON ARTS FOUNDATION,sameas,"Company Numbers for Charities"
GB-NIC-101565,GB-COH-NI031998,BALLYSILLAN COMMUNITY INITIATIVES,sameas,"Company Numbers for Charities"
GB-NIC-101570,GB-COH-NI044226,SCHOOL EMPLOYER CONNECTIONS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101571,GB-COH-NI018464,FERMANAGH ENTERPRISE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101573,GB-COH-NI034750,COMMUNITY ADVICE CRAIGAVON LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101578,GB-COH-NI063836,TERRA NOVA PRODUCTIONS,sameas,"Company Numbers for Charities"
GB-NIC-101579,GB-COH-NI049516,COMMUNITY ADVICE ARMAGH LTD,sameas,"Company Numbers for Charities"
GB-NIC-101588,GB-COH-NI051776,ARTS & DISABILITY FORUM,sameas,"Company Numbers for Charities"
GB-NIC-101598,GB-COH-NI042832,COMMUNITY ORGANISATIONS OF SOUTH TYRONE AND AREAS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101599,GB-COH-NI018121,NIACRO,sameas,"Company Numbers for Charities"
GB-NIC-101605,GB-COH-NI068677,CAUSEWAY COAST VINEYARD CHURCH,sameas,"Company Numbers for Charities"
GB-NIC-101606,GB-COH-NI026634,ROE VALLEY ENTERPRISES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101608,GB-COH-NI020699,MALTA CHARITIES NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101611,GB-COH-NI018257,WEST BELFAST DEVELOPMENT TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101612,GB-COH-NI603984,FAMILIES MOVING ON,sameas,"Company Numbers for Charities"
GB-NIC-101615,GB-COH-NI015089,CARRICKFERGUS ENTERPRISE,sameas,"Company Numbers for Charities"
GB-NIC-101625,GB-COH-NI068903,HAPPENSTANCE THEATRE COMPANY,sameas,"Company Numbers for Charities"
GB-NIC-101631,GB-COH-NI059154,CHRISTIAN AID IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101632,GB-COH-NI043484,NORTHERN IRELAND ASSEMBLY AND BUSINESS TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101634,GB-COH-NI028825,AIDS CARE EDUCATION AND TRAINING (NORTHERN IRELAND) LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101638,GB-COH-NI043211,NEW HORIZON MINISTRIES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101640,GB-COH-NI018685,THE DOWNPATRICK AND COUNTY DOWN RAILWAY SOCIETY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101649,GB-COH-NI041624,DRUMDUFF & DRUMNAKILLY COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101654,GB-COH-NI621319,AUGHLISNAFIN COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-101660,GB-COH-NI602882,THE WHISTLE PROJECT LTD,sameas,"Company Numbers for Charities"
GB-NIC-101663,GB-COH-NI646578,BALLYSILLAN YOUTH FOR CHRIST,sameas,"Company Numbers for Charities"
GB-NIC-101665,GB-COH-NI033787,NEW IRISH ARTS LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101666,GB-COH-NI025862,CAREERS N KIDS,sameas,"Company Numbers for Charities"
GB-NIC-101670,GB-COH-NI603451,BCDA LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101680,GB-COH-NI059723,"LITTLE ACORNS PLAYGROUP, DERRYNOOSE",sameas,"Company Numbers for Charities"
GB-NIC-101691,GB-COH-NI037932,CITYWATCH CCTV NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101692,GB-COH-NI605848,BEACON MINISTRIES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101698,GB-COH-NI623433,LARNE FOOTBALL CLUB (NI),sameas,"Company Numbers for Charities"
GB-NIC-101699,GB-COH-NI624215,SOCCER INDOORS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101702,GB-COH-NI667168,IRISH EVANGELISTIC BAND,sameas,"Company Numbers for Charities"
GB-NIC-101731,GB-COH-R0000316,HARMONI 2019,sameas,"Company Numbers for Charities"
GB-NIC-101763,GB-COH-NI019019,THE HALIFAX FOUNDATION FOR NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101769,GB-COH-NI064848,WAI TAK BUDDHIST TEMPLE,sameas,"Company Numbers for Charities"
GB-NIC-101781,GB-COH-NI018561,CAMPHILL COMMUNITY CLANABOGAN,sameas,"Company Numbers for Charities"
GB-NIC-101790,GB-COH-NI026238,COUNTY TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101795,GB-COH-NI661379,BEYOND SKIN LTD,sameas,"Company Numbers for Charities"
GB-NIC-101796,GB-COH-NI039603,JONTHREE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101798,GB-COH-NI604800,ALL NATIONS MINISTRIES,sameas,"Company Numbers for Charities"
GB-NIC-101800,GB-COH-NI602244,CROSSROADS CHURCH CRAIGANTLET,sameas,"Company Numbers for Charities"
GB-NIC-101802,GB-COH-NI034342,GLENSHANE CARE ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101804,GB-COH-NI627387,EVERY NATION MINISTRIES BELFAST,sameas,"Company Numbers for Charities"
GB-NIC-101822,GB-COH-NI021680,ARDS BUSINESS CENTRE LTD,sameas,"Company Numbers for Charities"
GB-NIC-101823,GB-COH-NI615888,KELVIN MALONE BRIDGE CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101826,GB-COH-NI024153,FAMILY ROUTES,sameas,"Company Numbers for Charities"
GB-NIC-101827,GB-COH-NI607689,TRINITY CHURCH BELFAST,sameas,"Company Numbers for Charities"
GB-NIC-101833,GB-COH-R0000680,THE SOCIETY FOR THE ORPHANS AND CHILDREN OF MINISTERS AND MISSIONARIES OF THE PRESBYTERIAN CHURCH IN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-101836,GB-COH-NI038230,OMAGH YOUTH & COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101838,GB-COH-NI053950,BELFAST SOUTH COMMUNITY RESOURCES,sameas,"Company Numbers for Charities"
GB-NIC-101844,GB-COH-NI018259,WILLOWBANK LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101845,GB-COH-NI049935,WILLOWBANK ORGANIC PRODUCERS LTD,sameas,"Company Numbers for Charities"
GB-NIC-101848,GB-COH-NI012711,ULSTER WILDLIFE TRUST,sameas,"Company Numbers for Charities"
GB-NIC-101849,GB-COH-NI034475,EASTSIDE PROPERTY BELFAST,sameas,"Company Numbers for Charities"
GB-NIC-101850,GB-COH-NI040485,EAST BELFAST INDEPENDENT ADVICE CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-101855,GB-COH-NI062702,"GREEN PASTURES, THE PEOPLE'S CHURCH",sameas,"Company Numbers for Charities"
GB-NIC-101858,GB-COH-NI044612,FRIENDS OF DRUMALIS,sameas,"Company Numbers for Charities"
GB-NIC-101866,GB-COH-NI037166,WORD & WORSHIP GLOBAL OUTREACH LTD,sameas,"Company Numbers for Charities"
GB-NIC-101869,GB-COH-NI037799,TINY LIFE,sameas,"Company Numbers for Charities"
GB-NIC-101872,GB-COH-NI031308,WORKFORCE TRAINING SERVICES LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101873,GB-COH-NI027735,NORTHERN IRELAND MUSEUMS COUNCIL,sameas,"Company Numbers for Charities"
GB-NIC-101876,GB-COH-NI601058,BRUISER THEATRE COMPANY,sameas,"Company Numbers for Charities"
GB-NIC-101877,GB-COH-NI605096,LENADOON COMMUNITY FORUM,sameas,"Company Numbers for Charities"
GB-NIC-101881,GB-COH-NI042198,ARDSTRAW COMMUNITY PLAYGROUP,sameas,"Company Numbers for Charities"
GB-NIC-101884,GB-COH-NI624483,HOPE HOUSE (HH),sameas,"Company Numbers for Charities"
GB-NIC-101885,GB-COH-NI017785,OMAGH ENTERPRISE COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-101893,GB-COH-NI606565,REDROCK DEVELOPMENT PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-NIC-101894,GB-COH-NI610699,ACCIDENTAL THEATRE LTD,sameas,"Company Numbers for Charities"
GB-NIC-101899,GB-COH-NI073751,INSPIRE DISABILITY SERVICES,sameas,"Company Numbers for Charities"
GB-NIC-101927,GB-COH-NI007481,CAMPHILL COMMUNITY GLENCRAIG,sameas,"Company Numbers for Charities"
GB-NIC-101932,GB-COH-NI027690,NORTHLANDS,sameas,"Company Numbers for Charities"
GB-NIC-101935,GB-COH-NI621142,PORTAFERRY COMMUNITY COLLECTIVE LTD,sameas,"Company Numbers for Charities"
GB-NIC-101955,GB-COH-NI049255,OMAGH COMMUNITY YOUTH CHOIR,sameas,"Company Numbers for Charities"
GB-NIC-101966,GB-COH-NI073355,CANCER CONNECT NI,sameas,"Company Numbers for Charities"
GB-NIC-102003,GB-COH-NI063124,ORCHARDVILLE SOCIETY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102004,GB-COH-NI032251,BELFAST FILM FESTIVAL LTD,sameas,"Company Numbers for Charities"
GB-NIC-102011,GB-COH-NI623617,BURREN VISION,sameas,"Company Numbers for Charities"
GB-NIC-102016,GB-COH-NI603571,OUTBURST ARTS FESTIVAL,sameas,"Company Numbers for Charities"
GB-NIC-102017,GB-COH-NI037061,ABC COMMUNITY NETWORK,sameas,"Company Numbers for Charities"
GB-NIC-102023,GB-COH-NI068361,PORTICO OF ARDS LTD,sameas,"Company Numbers for Charities"
GB-NIC-102033,GB-COH-NI029711,MONKSTOWN COMMUNITY FORUM,sameas,"Company Numbers for Charities"
GB-NIC-102034,GB-COH-NI017565,ENTERPRISE CAUSEWAY LTD,sameas,"Company Numbers for Charities"
GB-NIC-102036,GB-COH-NI051130,DERRYVULLEN NORTH LTD,sameas,"Company Numbers for Charities"
GB-NIC-102040,GB-COH-NI031482,BALLYBEEN WOMEN'S CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102041,GB-COH-NI619842,ACTION DEAF YOUTH,sameas,"Company Numbers for Charities"
GB-NIC-102049,GB-COH-NI611198,CROSSGAR WAR MEMORIAL COMMUNITY HALL COMMITTEE,sameas,"Company Numbers for Charities"
GB-NIC-102059,GB-COH-NI613246,LINKS 2 PINK,sameas,"Company Numbers for Charities"
GB-NIC-102061,GB-COH-NI628403,BALLYHALBERT GOSPEL HALL,sameas,"Company Numbers for Charities"
GB-NIC-102064,GB-COH-NI020310,SENTINUS,sameas,"Company Numbers for Charities"
GB-NIC-102078,GB-COH-NI607018,THE MINISTRY FOR EUROPE TRUST,sameas,"Company Numbers for Charities"
GB-NIC-102099,GB-COH-NI031146,EASTSIDE PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-NIC-102102,GB-COH-NI032111,RELATE NORTHERN IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-102123,GB-COH-NI036267,ESC FILMS LTD,sameas,"Company Numbers for Charities"
GB-NIC-102128,GB-COH-NI627282,REACH MENTORING LTD,sameas,"Company Numbers for Charities"
GB-NIC-102132,GB-COH-NI604442,BALLYARDS CHARITABLE TRUST,sameas,"Company Numbers for Charities"
GB-NIC-102149,GB-COH-NI052281,MUINTIR NA MOINTEACH LTD,sameas,"Company Numbers for Charities"
GB-NIC-102150,GB-COH-R0000611,MISSION AFRICA (THE QUA IBOE FELLOWSHIP),sameas,"Company Numbers for Charities"
GB-NIC-102158,GB-COH-NI062998,BLICK SHARED STUDIOS,sameas,"Company Numbers for Charities"
GB-NIC-102161,GB-COH-NI603810,COMPASSION MINISTRIES,sameas,"Company Numbers for Charities"
GB-NIC-102172,GB-COH-NI613923,BAWN DEVELOPMENT ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-102173,GB-COH-NI055423,MULBERRY BUSH PLAYGROUP,sameas,"Company Numbers for Charities"
GB-NIC-102175,GB-COH-NI602795,STOREHOUSE (NI),sameas,"Company Numbers for Charities"
GB-NIC-102179,GB-COH-NI017853,PLAY RESOURCE WAREHOUSE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102188,GB-COH-NI030717,CROSSROADS CARE NI,sameas,"Company Numbers for Charities"
GB-NIC-102189,GB-COH-NI030477,TRAINING FOR WOMEN NETWORK LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102202,GB-COH-NI015556,SPRINGFIELD CHARITABLE ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102205,GB-COH-NI623838,TRIAL OF LUNDY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102208,GB-COH-NI614483,ROMANIAN APPEAL HELPLINE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102214,GB-COH-NI625805,COUNTY ARMAGH PHOENIX GROUP LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102215,GB-COH-NI025252,KILREA ENTERPRISE GROUP LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102220,GB-COH-NI627174,REAL HOPE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102228,GB-COH-NI065442,THREEFOLDCORD,sameas,"Company Numbers for Charities"
GB-NIC-102242,GB-COH-NI056271,GORTNAGHEY COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-102246,GB-COH-NI020058,NEWRY AND MOURNE CO-OPERATIVE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102248,GB-COH-NI607232,BALLYNAFEIGH COMMUNITY DEVELOPMENT ASSOCIATION,sameas,"Company Numbers for Charities"
GB-NIC-102249,GB-COH-NI007482,CAMPHILL SOCIAL FUND (N.I.),sameas,"Company Numbers for Charities"
GB-NIC-102252,GB-COH-NI004741,BELFAST YMCA LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102254,GB-COH-NI032907,BELLAGHY WOMENS GROUP LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102256,GB-COH-NI072101,THE WESLEY TRUST (HIGH STREET METHODIST) LURGAN,sameas,"Company Numbers for Charities"
GB-NIC-102266,GB-COH-NI025633,NORTH CITY BUSINESS CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-102273,GB-COH-NI604230,LOVE HOCKEY IRELAND,sameas,"Company Numbers for Charities"
GB-NIC-102284,GB-COH-NI071403,THE ADSUM FOUNDATION,sameas,"Company Numbers for Charities"
GB-NIC-102285,GB-COH-NI616281,SIX MILE WATER TRUST,sameas,"Company Numbers for Charities"
GB-NIC-102286,GB-COH-NI065003,THE BRIDGES CHRISTIAN FELLOWSHIP,sameas,"Company Numbers for Charities"
GB-NIC-102288,GB-COH-NI061204,GREATER WHITEWELL COMMUNITY SURGERY,sameas,"Company Numbers for Charities"
GB-NIC-102290,GB-COH-NI616236,GREATER BALLYCLARE YOUTH FOR CHRIST,sameas,"Company Numbers for Charities"
GB-NIC-102296,GB-COH-NI025785,MACNEAN COMMUNITY PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-NIC-102304,GB-COH-NI040618,EAST BELFAST SURE START,sameas,"Company Numbers for Charities"
GB-NIC-102306,GB-COH-NI622581,LAGAN VILLAGE YOUTH & COMMUNITY GROUP,sameas,"Company Numbers for Charities"
GB-NIC-102325,GB-COH-NI043026,LOVE FOR LIFE,sameas,"Company Numbers for Charities"
GB-NIC-102332,GB-COH-NI627165,ACCORD NORTHERN IRELAND CATHOLIC MARRIAGE CARE SERVICE,sameas,"Company Numbers for Charities"
GB-NIC-102333,GB-COH-NI050662,NORTH DOWN COMMUNITY NETWORK,sameas,"Company Numbers for Charities"
GB-NIC-102334,GB-COH-NI022539,BIG TELLY THEATRE COMPANY,sameas,"Company Numbers for Charities"
GB-NIC-102342,GB-COH-NI028068,CATALYST ARTS LTD,sameas,"Company Numbers for Charities"
GB-NIC-102354,GB-COH-NI010464,STEPPING STONES CRECHE LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102384,GB-COH-NI028769,SHANKILL WOMENS CENTRE,sameas,"Company Numbers for Charities"
GB-NIC-102393,GB-COH-NI063696,MONKSTOWN VILLAGE INITIATIVES,sameas,"Company Numbers for Charities"
GB-NIC-102400,GB-COH-NI065006,THE LIGHTHOUSE (IRELAND),sameas,"Company Numbers for Charities"
GB-NIC-102418,GB-COH-NI031871,GORTALOWRY HOUSE PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102419,GB-COH-NI026217,INSPIRE BUSINESS CENTRE LTD,sameas,"Company Numbers for Charities"
GB-NIC-102426,GB-COH-NI033485,ARMAGH THEATRE COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-NIC-102427,GB-COH-NI626526,POBAL MHUILEANN AN TSIAIN,sameas,"Company Numbers for Charities"
GB-NIC-102428,GB-COH-NI623538,ORMEAU ROAD BOXING CLUB LTD,sameas,"Company Numbers for Charities"
